Rxn name	Rxn description	Formula	Gene-reaction association	Reversible	LB	UB	Objective
THRD_L	L-threonine deaminase	thr-L[c]  -> nh4[c] + 2obut[c] 	(SCO0821 or SCO4962)	0	  0.00	1000.00	  0.00
VALDxi	valine dehydrogenase (NAD, irreversible)	h2o[c] + nad[c] + val-L[c]  -> h[c] + nadh[c] + nh4[c] + 3mob[c] 	SCO4089	0	  0.00	1000.00	  0.00
VALTA	valine transaminase	akg[c] + val-L[c]  <=> glu-L[c] + 3mob[c] 	(SCO1546 or SCO5523)	1	-1000.00	1000.00	  0.00
Metabolite name	Metabolite description	Metabolite formula
ACPact[c]	acyl carrier protein (specific to actinorhodin PKS)	C11H21N2O7PRS
malcoa[c]	Malonyl-CoA	C24H33N7O19P3S
coa[c]	Coenzyme A	C21H32N7O16P3S
malACPact[c]	Malonyl-[acyl-carrier protein] (specific to actinorhodin PKS)	C14H22N2O10PRS
actint1ACPact[c]	7,9,12-Octaketide intermediate 1-[acp]	C27H37N2O15PRS
nadph[c]	Nicotinamide adenine dinucleotide phosphate - reduced	C21H26N7O17P3
h[c]	H+	H
actint2ACPact[c]	7,9,12-Octaketide intermediate 2-[acp]	C27H39N2O15PRS
nadp[c]	Nicotinamide adenine dinucleotide phosphate	C21H25N7O17P3
actint3ACPact[c]	7,9,12-Octaketide intermediate 3-[acp]	C27H35N2O13PRS
h2o[c]	H2O	H2O
actint4ACPact[c]	Octaketide bicyclic intermediate-[acp]	C27H33N2O12PRS
actint5ACPact[c]	Octaketide tricyclic intermediate-[acp] ((S)-Hemiketal)	C27H35N2O12PRS
dnpaACPact[c]	4-Dihydro-9-hydroxy-1-methyl-10-oxo-3-H-naphtho[2,3-c]pyran-3-acetic acid-[acp]	C27H33N2O11PRS
ddhkACPact[c]	6-Deoxydihydrokalafungin-[acp]	C27H35N2O11PRS
o2[c]	O2	O2
dhkACPact[c]	Dihydrokalafungin-[acp]	C27H33N2O12PRS
nadh[c]	Nicotinamide adenine dinucleotide - reduced	C21H27N7O14P2
hdhkACPact[c]	Hydroxylated dihydrokalafungin-[acp]	C27H33N2O13PRS
nad[c]	Nicotinamide adenine dinucleotide	C21H26N7O14P2
hdhk[c]	Hydroxylated dihydrokalafungin	C16H13O7
ACT[c]	Actinorhodin	C32H24O14
accoa[c]	Acetyl-CoA	C23H34N7O17P3S
actACPact[c]	Acetoacetyl-ACP (specific to actinorhodin PKS)	C15H25N2O9PRS
co2[c]	CO2	CO2
pk6ACPact[c]	3,5-Dioxo-hexanoyl-[acp]	C17H27N2O10PRS
pk8ACPact[c]	3,5,7-Trioxo-octanoyl-[acp]	C19H29N2O11PRS
pk10ACPact[c]	3,5,7,9-Tetraoxo-decanoyl-[acp]	C21H31N2O12PRS
pk12ACPact[c]	3,5,7,9,11-Pentaoxo-dodecanoyl-[acp]	C23H33N2O13PRS
pk14ACPact[c]	3,5,7,9,11,13-Hexaoxo-tetradecanoyl-[acp]	C25H35N2O14PRS
pk16ACPact[c]	3,5,7,9,11,13,15-Heptaoxo-hexadecanoyl-[acp]	C27H37N2O15PRS
ala-L[c]	L-Alanine	C3H7NO2
nh4[c]	Ammonium	H4N
pyr[c]	Pyruvate	C3H3O3
ala-D[c]	D-Alanine	C3H7NO2
akg[c]	2-Oxoglutarate	C5H4O5
glu-L[c]	L-Glutamate	C5H8NO4
ala-B[c]	beta-Alanine	C3H7NO2
msa[c]	Malonate semialdehyde	C3H3O3
asn-L[c]	L-Asparagine	C4H8N2O3
asp-L[c]	L-Aspartate	C4H6NO4
atp[c]	ATP	C10H12N5O13P3
gln-L[c]	L-Glutamine	C5H10N2O3
amp[c]	AMP	C10H12N5O7P
ppi[c]	Diphosphate	HO7P2
h2o2[c]	Hydrogen peroxide	H2O2
oaa[c]	Oxaloacetate	C4H2O5
oxadpcoa[c]	3-Oxoadipyl-CoA	C27H37N7O20P3S
succoa[c]	Succinyl-CoA	C25H35N7O19P3S
5dglcn[c]	5-Dehydro-D-gluconate	C6H9O7
glcn[c]	D-Gluconate	C6H11O7
salc6p[c]	Salicin 6-phosphate	C13H17O10P
2hymeph[c]	2-(Hydroxymethyl)phenol	C7H8O2
g6p[c]	D-Glucose 6-phosphate	C6H11O9P
14glucan[e]	1,4-alpha-D-glucan	C36H62O31
malthx[e]	Maltohexaose	C36H62O31
acmum6p[c]	N-acetylmuramate 6-phosphate	C11H17NO11P
acgam6p[c]	N-Acetyl-D-glucosamine 6-phosphate	C8H14NO9P
lac-D[c]	D-Lactate	C3H5O3
ppa[c]	Propionate (n-C3:0)	C3H5O2
ppcoa[c]	Propanoyl-CoA	C24H36N7O17P3S
adn[c]	Adenosine	C10H13N5O4
ade[c]	Adenine	C5H5N5
rib-D[c]	D-Ribose	C5H10O5
ac[c]	Acetate	C2H3O2
gam6p[c]	D-Glucosamine 6-phosphate	C6H13NO8P
glyald[c]	D-Glyceraldehyde	C3H6O3
glyc[c]	Glycerol	C3H8O3
fald[c]	Formaldehyde	CH2O
for[c]	Formate	CH1O2
pacald[c]	Phenylacetaldehyde	C8H8O
pac[c]	Phenylacetic acid	C8H7O2
acald[c]	Acetaldehyde	C2H4O
alltt[c]	Allantoate	C4H7N4O4
urdglyc[c]	(-)-Ureidoglycolate	C3H5N2O4
malt[c]	Maltose	C12H22O11
malttr[c]	Maltotriose	C18H32O16
glc-D[c]	D-Glucose	C6H12O6
maltttr[c]	Maltotetraose	C24H42O21
maltpt[c]	Maltopentaose	C30H52O26
malthx[c]	Maltohexaose	C36H62O31
malthp[c]	Maltoheptaose	C42H72O36
arab-L[c]	L-Arabinose	C5H10O5
rbl-L[c]	L-Ribulose	C5H10O5
celb[c]	Cellobiose	C12H22O11
cytd[c]	Cytidine	C9H13N3O5
csn[c]	Cytosine	C4H5N3O
abt-D[c]	D-Arabinitol	C5H12O5
xylu-D[c]	D-Xylulose	C5H10O5
chtbs[c]	N,N'-diacetylchitobiose	C16H28N2O11
acgam[c]	N-Acetyl-D-glucosamine	C8H15NO6
2ddglcn[c]	2-Dehydro-3-deoxy-D-gluconate	C6H9O6
2ddg6p[c]	2-Dehydro-3-deoxy-D-gluconate 6-phosphate	C6H8O9P
adp[c]	ADP	C10H12N5O10P2
23dhacoa[c]	2,3-dehydroadipyl-CoA	C27H37N7O19P3S
3hadpcoa[c]	(3S)-3-Hydroxyadipyl-CoA	C27H39N7O20P3S
dha[c]	Dihydroxyacetone	C3H6O3
dhap[c]	Dihydroxyacetone phosphate	C3H5O6P
5dh4dglc[c]	5-Dehydro-4-deoxy-D-glucarate	C6H6O7
25dptn[c]	2,5-Dioxopentanoate	C5H5O4
drib[c]	Deoxyribose	C5H10O4
2dr5p[c]	2-Deoxy-D-ribose 5-phosphate	C5H9O7P
g3p[c]	Glyceraldehyde 3-phosphate	C3H5O6P
tartr-D[c]	D-tartrate	C4H4O6
epm[c]	Epimelibiose	C12H22O11
gal[c]	D-Galactose	C6H12O6
man[c]	D-Mannose	C6H12O6
forcoa[c]	Formyl-CoA	C22H32N7O17P3S
oxa[c]	Oxalate	C2O4
oxalcoa[c]	Oxalyl-CoA	C23H31N7O19P3S
f1p[c]	D-Fructose 1-phosphate	C6H11O9P
fdp[c]	D-Fructose 1,6-bisphosphate	C6H10O12P2
glyc3p[c]	Glycerol 3-phosphate	C3H7O6P
f6p[c]	D-Fructose 6-phosphate	C6H11O9P
dgal6p[c]	D-Galactose 6-phosphate	C6H11O9P
tag6p-D[c]	D-Tagatose 6-phosphate	C6H11O9P
galctn-D[c]	D-Galactonate	C6H11O7
2dh3dgal[c]	2-Dehydro-3-deoxy-D-galactonate	C6H9O6
1Dgali[c]	1-alpha-D-Galactosyl-myo-inositol	C12H22O11
inost[c]	myo-Inositol	C6H12O6
gal1p[c]	alpha-D-Galactose 1-phosphate	C6H11O9P
melib[c]	Melibiose	C12H22O11
ggl[c]	Galactosylglycerol	C9H18O8
acglc-D[c]	6-Acetyl-D-glucose	C8H14O7
2h3oppan[c]	2-Hydroxy-3-oxopropanoate	C3H3O4
glcr[c]	D-Glucarate	C6H8O8
glyc-R[c]	(R)-Glycerate	C3H5O4
glyclt[c]	Glycolate	C2H3O3
glx[c]	Glyoxylate	C2H1O3
mqn9[c]	Menaquinone 9	C56H80O2
mql9[c]	Menaquinol 9	C56H82O2
6pgc[c]	6-Phospho-D-gluconate	C6H10O10P
man6p[c]	D-Mannose 6-phosphate	C6H11O9P
fru[c]	D-Fructose	C6H12O6
hpyr[c]	Hydroxypyruvate	C3H3O4
idon-L[c]	L-Idonate	C6H11O7
lcts[c]	Lactose	C12H22O11
lald-L[c]	L-Lactaldehyde	C3H6O2
lac-L[c]	L-Lactate	C3H5O3
lyx-L[c]	L-Lyxose	C5H10O5
xylu-L[c]	L-Xylulose	C5H10O5
acmalt[c]	Acetyl-maltose	C14H24O12
melt[c]	Melibiitol	C12H24O11
sbt-D[c]	D-Sorbitol	C6H14O6
h2o[e]	H2O	H2O
malttr[e]	Maltotriose	C18H32O16
glc-D[e]	D-Glucose	C6H12O6
malt[e]	Maltose	C12H22O11
maltttr[e]	Maltotetraose	C24H42O21
maltpt[e]	Maltopentaose	C30H52O26
malthp[e]	Maltoheptaose	C42H72O36
pi[c]	Phosphate	HO4P
g1p[c]	D-Glucose 1-phosphate	C6H11O9P
mnl[c]	D-Mannitol	C6H14O6
tre[c]	Trehalose	C12H22O11
3oxdhscoa[c]	3-oxo-5,6-dehydrosuberyl-CoA	C29H39N7O20P3S
phaccoa[c]	Phenylacetyl-CoA	C29H38N7O17P3S
rephaccoa[c]	Ring 1,2-epoxyphenylacetyl-CoA	C29H38N7O18P3S
tagdp-D[c]	D-Tagatose 1,6-biphosphate	C6H10O12P2
man1p[c]	D-Mannose 1-phosphate	C6H11O9P
ppap[c]	Propanoyl phosphate	C3H5O5P
r1p[c]	alpha-D-Ribose 1-phosphate	C5H9O8P
r5p[c]	alpha-D-Ribose 5-phosphate	C5H9O8P
2dr1p[c]	2-Deoxy-D-ribose 1-phosphate	C5H9O7P
raffin[c]	Raffinose	C18H32O16
sucr[c]	Sucrose	C12H22O11
ru5p-L[c]	L-Ribulose 5-phosphate	C5H9O8P
xu5p-D[c]	D-Xylulose 5-phosphate	C5H9O8P
2oxpaccoa[c]	2-oxepin-2(3H)-ylideneacetyl-CoA	C29H38N7O18P3S
rmn[c]	L-Rhamnose	C6H12O5
rml[c]	L-Rhamnulose	C6H12O5
rml1p[c]	L-Rhamnulose 1-phosphate	C6H11O8P
taur[c]	Taurine	C2H7NO3S
aacald[c]	Aminoacetaldehyde	C2H6NO
so3[c]	Sulfite	O3S
succ[c]	Succinate	C4H4O4
tre6p[c]	alpha,alpha'-Trehalose 6-phosphate	C12H21O14P
udpg[c]	UDPglucose	C15H22N2O17P2
udp[c]	UDP	C9H11N2O12P2
udpgal[c]	UDPgalactose	C15H22N2O17P2
uri[c]	Uridine	C9H12N2O6
ura[c]	Uracil	C4H4N2O2
xu5p-L[c]	L-Xylulose 5-phosphate	C5H9O8P
xyl-D[c]	D-Xylose	C5H10O5
xylt[c]	Xylitol	C5H12O5
icit[c]	Isocitrate	C6H5O7
mal-L[c]	L-Malate	C4H4O5
gtp[c]	GTP	C10H12N5O14P3
gdp[c]	GDP	C10H12N5O11P2
pep[c]	Phosphoenolpyruvate	C3H2O6P
h[e]	H+	H
4hglusa[c]	L-4-Hydroxyglutamate semialdehyde	C5H9NO4
e4hglu[c]	L-erythro-4-Hydroxyglutamate	C5H8NO5
4abut[c]	4-Aminobutanoate	C4H9NO2
sucsal[c]	Succinic semialdehyde	C4H5O3
4abutn[c]	4-Aminobutanal	C4H10NO
acglu[c]	N-Acetyl-L-glutamate	C7H9NO5
acg5p[c]	N-Acetyl-L-glutamyl 5-phosphate	C7H9NO8P
acorn[c]	N2-Acetyl-L-ornithine	C7H14N2O3
acg5sa[c]	N-Acetyl-L-glutamate 5-semialdehyde	C7H10NO4
amet[c]	S-Adenosyl-L-methionine	C15H23N6O5S
ametam[c]	S-Adenosylmethioninamine	C14H24N6O3S
agm[c]	Agmatine	C5H16N4
cptrc[c]	N-Carbamoylputrescine	C5H14N3O
ptrc[c]	Putrescine	C4H14N2
urea[c]	Urea	CH4N2O
progly[c]	L-Prolinylglycine	C7H12N2O3
gly[c]	Glycine	C2H5NO2
pro-L[c]	L-Proline	C5H9NO2
15dap[c]	1,5-Diaminopentane	C5H16N2
5mta[c]	5-Methylthioadenosine	C11H15N5O3S
na15dap[c]	N-3-aminopropyl-1,5-diaminopentane	C8H24N3
arg-L[c]	L-Arginine	C6H15N4O2
citr-L[c]	L-Citrulline	C6H13N3O3
argsuc[c]	N(omega)-(L-Arginino)succinate	C10H17N4O6
fum[c]	Fumarate	C4H2O4
hco3[c]	Bicarbonate	CHO3
cbp[c]	Carbamoyl phosphate	CH2NO5P
4h2oglt[c]	4-Hydroxy-2-oxoglutarate	C5H4O6
glu5sa[c]	L-Glutamate 5-semialdehyde	C5H9NO3
1pyr5c[c]	1-Pyrroline-5-carboxylate	C5H6NO2
glu5p[c]	L-Glutamate 5-phosphate	C5H8NO7P
1p3h5c[c]	L-1-Pyrroline-3-hydroxy-5-carboxylate	C5H6NO3
4hpro-LT[c]	trans-4-Hydroxy-L-proline	C5H9NO3
5mtr[c]	5-Methylthio-D-ribose	C6H12O4S
orn[c]	Ornithine	C5H13N2O2
fad[c]	Flavin adenine dinucleotide oxidized	C27H31N9O15P2
fadh2[c]	Flavin adenine dinucleotide reduced	C27H33N9O15P2
3oxoadp[c]	3-Oxoadipate	C6H6O5
4cml[c]	4-Carboxymuconolactone	C7H4O6
5odhf2a[c]	5-Oxo-4,5-dihydrofuran-2-acetate	C6H5O4
CCbuttc[c]	cis,cis-Butadiene-1,2,4-tricarboxylate	C7H3O6
34dhbz[c]	3,4-Dihydroxybenzoate	C7H5O4
vanlt[c]	Vanillate	C8H7O4
acac[c]	Acetoacetate	C4H5O3
aacoa[c]	Acetoacetyl-CoA	C25H36N7O18P3S
bhb[c]	(R)-3-Hydroxybutanoate	C4H7O3
ibcoa[c]	Isobutyryl-CoA	C25H38N7O17P3S
btcoa[c]	Butanoyl-CoA	C25H38N7O17P3S
ACPcda[c]	acyl carrier protein (specific to CDA)	C11H21N2O7PRS
malACPcda[c]	Malonyl-[acyl-carrier protein] (specific to CDA)	C14H22N2O10PRS
hexACPcda[c]	Hexanoyl-ACP (n-C6:0ACP)	C17H31N2O8PRS
hxa[c]	Hexanoate (n-C6:0)	C6H11O2
hxcoa[c]	Hexanoyl-CoA (n-C6:0CoA)	C27H42N7O17P3S
hx2coa[c]	trans-Hex-2-enoyl-CoA	C27H40N7O17P3S
ephxcoa[c]	trans-2,3-epoxyhexanoyl-CoA	C27H40N7O18P3S
34hpp[c]	3-(4-Hydroxyphenyl)pyruvate	C9H7O4
4hmda[c]	4-Hydroxymandelate	C8H7O4
4hpglx[c]	4-Hydroxyphenylglyoxylate	C8H5O4
4hpgly[c]	L-4-Hydroxyphenylglycine	C8H9NO3
5mthf[c]	5-Methyltetrahydrofolate	C20H24N7O6
meglu[c]	L-3-methylglutamic acid	C6H10NO4
thf[c]	5,6,7,8-Tetrahydrofolate	C19H21N7O6
ser-L[c]	L-Serine	C3H7NO3
thr-L[c]	L-Threonine	C4H9NO3
trp-L[c]	L-Tryptophan	C11H12N2O2
CDAint1[c]	calcium-dependent antibiotics intermediate 1	C67H76N14O25
CDAint2[c]	calcium-dependent antibiotics intermediate 2	C67H76N14O26
CDA[c]	calcium-dependent antibiotics 2b	C67H75N14O29P
actACPcda[c]	Acetoacetyl-ACP (specific to CDA)	C15H25N2O9PRS
3haACPcda[c]	(3R)-3-Hydroxyacyl-[acyl-carrier protein]	C15H27N2O9PRS
but2eACPcda[c]	But-2-enoyl-[acyl-carrier protein]	C15H25N2O8PRS
butACPcda[c]	Butyryl-ACP (n-C4:0ACP)	C15H27N2O8PRS
3ohexACPcda[c]	3-Oxohexanoyl-[acyl-carrier protein]	C17H29N2O9PRS
3hhexACPcda[c]	(R)-3-Hydroxyhexanoyl-[acyl-carrier protein]	C17H31N2O9PRS
thex2eACPcda[c]	trans-Hex-2-enoyl-[acyl-carrier protein]	C17H29N2O8PRS
3hdecACP[c]	(R)-3-Hydroxydecanoyl-[acyl-carrier protein]	C21H39N2O9PRS
tdec2eACP[c]	trans-Dec-2-enoyl-[acyl-carrier protein]	C21H37N2O8PRS
3hundcaACP[c]	(R)-3-Hydroxyundecanoyl-[acyl-carrier protein]	C22H41N2O9PRS
tundca2eACP[c]	trans-undec-2-enoyl-[acyl-carrier protein]	C22H39N2O8PRS
3hddecACP[c]	(R)-3-Hydroxydodecanoyl-[acyl-carrier protein]	C23H43N2O9PRS
tddec2eACP[c]	trans-Dodec-2-enoyl-[acyl-carrier protein]	C23H41N2O8PRS
3hcddec5eACP[c]	(R)-3-hydroxy-cis-dodec-5-enoyl-[acyl-carrier protein]	C23H41N2O9PRS
t3c5ddeceACP[c]	trans-3-cis-5-dodecenoyl-[acyl-carrier protein]	C23H39N2O8PRS
3htridcaACP[c]	(R)-3-Hydroxytridecanoyl-[acyl-carrier protein]	C24H45N2O9PRS
ttridca2eACP[c]	trans-tridec-2-enoyl-[acyl-carrier protein]	C24H43N2O8PRS
3hmrsACP[c]	(R)-3-Hydroxytetradecanoyl-[acyl-carrier protein]	C25H47N2O9PRS
tmrs2eACP[c]	trans-Tetradec-2-enoyl-[acyl-carrier protein]	C25H45N2O8PRS
3hcmrs7eACP[c]	(R)-3-hydroxy-cis-myristol-7-eoyl-[acyl-carrier protein]	C25H45N2O9PRS
t3c7mrseACP[c]	trans-3-cis-7-myristoleoyl-[acyl-carrier protein]	C25H43N2O8PRS
3hptdcaACP[c]	(R)-3-Hydroxypentadecanoyl-[acyl-carrier protein]	C26H49N2O9PRS
tptdca2eACP[c]	trans-pentadec-2-enoyl-[acyl-carrier protein]	C26H47N2O8PRS
3hpalmACP[c]	R-3-hydroxypalmitoyl-[acyl-carrier protein]	C27H51N2O9PRS
tpalm2eACP[c]	trans-Hexadec-2-enoyl-[acyl-carrier protein]	C27H49N2O8PRS
3hcpalm9eACP[c]	(R)-3-hydroxy-cis-palm-9-eoyl-[acyl-carrier protein]	C27H49N2O9PRS
t3c9palmeACP[c]	trans-3-cis-9-palmitoleoyl-[acyl-carrier protein]	C27H47N2O8PRS
3hhepdcaACP[c]	(R)-3-Hydroxyheptadecanoyl-[acyl-carrier protein]	C28H53N2O9PRS
thepdca2eACP[c]	trans-heptadec-2-enoyl-[acyl-carrier protein]	C28H51N2O8PRS
3hoctaACP[c]	(R)-3-Hydroxyoctadecanoyl-[acyl-carrier protein]	C29H55N2O9PRS
toctd2eACP[c]	trans-octadec-2-enoyl-[acyl-carrier protein]	C29H53N2O8PRS
3hcvac11eACP[c]	(R)-3-hydroxy-cis-vacc-11-enoyl-[acyl-carrier protein]	C29H53N2O9PRS
t3c11vaceACP[c]	trans-3-cis-11-vacceoyl-[acyl-carrier protein]	C29H51N2O8PRS
3haACP[c]	(3R)-3-Hydroxyacyl-[acyl-carrier protein]	C15H27N2O9PRS
but2eACP[c]	But-2-enoyl-[acyl-carrier protein]	C15H25N2O8PRS
3hptnACP[c]	(R)-3-Hydroxypentanoyl-[acyl-carrier protein]	C16H29N2O9PRS
tptn2eACP[c]	trans-pent-2-enoyl-[acyl-carrier protein]	C16H27N2O8PRS
3hhexACP[c]	(R)-3-Hydroxyhexanoyl-[acyl-carrier protein]	C17H31N2O9PRS
thex2eACP[c]	trans-Hex-2-enoyl-[acyl-carrier protein]	C17H29N2O8PRS
3hhepACP[c]	(R)-3-Hydroxyheptanoyl-[acyl-carrier protein]	C18H33N2O9PRS
thep2eACP[c]	trans-hep-2-enoyl-[acyl-carrier protein]	C18H31N2O8PRS
3hoctACP[c]	(R)-3-Hydroxyoctanoyl-[acyl-carrier protein]	C19H35N2O9PRS
toct2eACP[c]	trans-Oct-2-enoyl-[acyl-carrier protein]	C19H33N2O8PRS
3hnonACP[c]	(R)-3-Hydroxynonanoyl-[acyl-carrier protein]	C20H37N2O9PRS
tnon2eACP[c]	trans-non-2-enoyl-[acyl-carrier protein]	C20H35N2O8PRS
3haiC11ACP[c]	(R)-3-Hydroxyante-isoundecanoyl-[acyl-carrier protein]	C22H41N2O9PRS
taiC112eACP[c]	trans-ante-isoundec-2-enoyl-[acyl-carrier protein]	C22H39N2O8PRS
3haiC13ACP[c]	(R)-3-Hydroxyante-isotridecanoyl-[acyl-carrier protein]	C24H45N2O9PRS
taiC132eACP[c]	trans-ante-isotridec-2-enoyl-[acyl-carrier protein]	C24H43N2O8PRS
3haiC15ACP[c]	(R)-3-Hydroxyante-isopentadecanoyl-[acyl-carrier protein]	C26H49N2O9PRS
taiC152eACP[c]	trans-ante-isopentadec-2-enoyl-[acyl-carrier protein]	C26H47N2O8PRS
3haiC17ACP[c]	(R)-3-Hydroxyante-isoheptadecanoyl-[acyl-carrier protein]	C28H53N2O9PRS
taiC172eACP[c]	trans-ante-isoheptadec-2-enoyl-[acyl-carrier protein]	C28H51N2O8PRS
3haiC7ACP[c]	(R)-3-Hydroxyante-isoheptanoyl-[acyl-carrier protein]	C18H33N2O9PRS
taiC72eACP[c]	trans-ante-isohep-2-enoyl-[acyl-carrier protein]	C18H31N2O8PRS
3haiC9ACP[c]	(R)-3-Hydroxyante-isononanoyl-[acyl-carrier protein]	C20H37N2O9PRS
taiC92eACP[c]	trans-ante-isonon-2-enoyl-[acyl-carrier protein]	C20H35N2O8PRS
3hiC10ACP[c]	(R)-3-Hydroxyisodecanoyl-[acyl-carrier protein]	C21H39N2O9PRS
tiC102eACP[c]	trans-isodec-2-enoyl-[acyl-carrier protein]	C21H37N2O8PRS
3hiC11ACP[c]	(R)-3-Hydroxyisoundecanoyl-[acyl-carrier protein]	C22H41N2O9PRS
tiC112eACP[c]	trans-isoundec-2-enoyl-[acyl-carrier protein]	C22H39N2O8PRS
3hiC12ACP[c]	(R)-3-Hydroxyisododecanoyl-[acyl-carrier protein]	C23H43N2O9PRS
tiC122eACP[c]	trans-isododec-2-enoyl-[acyl-carrier protein]	C23H41N2O8PRS
3hiC13ACP[c]	(R)-3-Hydroxyisotridecanoyl-[acyl-carrier protein]	C24H45N2O9PRS
tiC132eACP[c]	trans-isotridec-2-enoyl-[acyl-carrier protein]	C24H43N2O8PRS
3hiC14ACP[c]	(R)-3-Hydroxyisotetradecanoyl-[acyl-carrier protein]	C25H47N2O9PRS
tiC142eACP[c]	trans-isoetradec-2-enoyl-[acyl-carrier protein]	C25H45N2O8PRS
3hiC15ACP[c]	(R)-3-Hydroxyisopentadecanoyl-[acyl-carrier protein]	C26H49N2O9PRS
tiC152eACP[c]	trans-isopentadec-2-enoyl-[acyl-carrier protein]	C26H47N2O8PRS
3hiC16ACP[c]	R-3-hydroxyisopalmitoyl-[acyl-carrier protein]	C27H51N2O9PRS
tiC162eACP[c]	trans-isohexadec-2-enoyl-[acyl-carrier protein]	C27H49N2O8PRS
3hiC17ACP[c]	(R)-3-Hydroxyisoheptadecanoyl-[acyl-carrier protein]	C28H53N2O9PRS
tiC172eACP[c]	trans-isoheptadec-2-enoyl-[acyl-carrier protein]	C28H51N2O8PRS
3hiC18ACP[c]	(R)-3-Hydroxyisooctadecanoyl-[acyl-carrier protein]	C29H55N2O9PRS
tiC182eACP[c]	trans-isooctadec-2-enoyl-[acyl-carrier protein]	C29H53N2O8PRS
3hiC6ACP[c]	(R)-3-Hydroxyisohexanoyl-[acyl-carrier protein]	C17H31N2O9PRS
tiC62eACP[c]	trans-isohex-2-enoyl-[acyl-carrier protein]	C17H29N2O8PRS
3hiC7ACP[c]	(R)-3-Hydroxyisoheptanoyl-[acyl-carrier protein]	C18H33N2O9PRS
tiC72eACP[c]	trans-isohep-2-enoyl-[acyl-carrier protein]	C18H31N2O8PRS
3hiC8ACP[c]	(R)-3-Hydroxyisooctanoyl-[acyl-carrier protein]	C19H35N2O9PRS
tiC82eACP[c]	trans-isooct-2-enoyl-[acyl-carrier protein]	C19H33N2O8PRS
3hiC9ACP[c]	(R)-3-Hydroxyisononanoyl-[acyl-carrier protein]	C20H37N2O9PRS
tiC92eACP[c]	trans-isonon-2-enoyl-[acyl-carrier protein]	C20H35N2O8PRS
3odecACP[c]	3-Oxodecanoyl-[acyl-carrier protein]	C21H37N2O9PRS
3oundcaACP[c]	3-Oxoundecanoyl-[acyl-carrier protein]	C22H39N2O9PRS
3oddecACP[c]	3-Oxododecanoyl-[acyl-carrier protein]	C23H41N2O9PRS
3ocddec5eACP[c]	3-oxo-cis-dodec-5-enoyl-[acyl-carrier protein]	C23H39N2O9PRS
3otridcaACP[c]	3-Oxotridecanoyl-[acyl-carrier protein]	C24H43N2O9PRS
3omrsACP[c]	3-Oxotetradecanoyl-[acyl-carrier protein]	C25H45N2O9PRS
3ocmrs7eACP[c]	3-oxo-cis-myristol-7-eoyl-[acyl-carrier protein]	C25H43N2O9PRS
3optdcaACP[c]	3-Oxopentadecanoyl-[acyl-carrier protein]	C26H47N2O9PRS
3opalmACP[c]	3-Oxohexadecanoyl-[acyl-carrier protein]	C27H49N2O9PRS
3ocpalm9eACP[c]	3-oxo-cis-palm-9-eoyl-[acyl-carrier protein]	C27H47N2O9PRS
3ohepdcaACP[c]	3-Oxoheptadecanoyl-[acyl-carrier protein]	C28H51N2O9PRS
3ooctdACP[c]	3-Oxooctadecanoyl-[acyl-carrier protein]	C29H53N2O9PRS
3ocvac11eACP[c]	3-oxo-cis-vacc-11-enoyl-[acyl-carrier protein]	C29H51N2O9PRS
actACP[c]	Acetoacetyl-ACP	C15H25N2O9PRS
3optnACP[c]	3-Oxopentanoyl-[acyl-carrier protein]	C16H27N2O9PRS
3ohexACP[c]	3-Oxohexanoyl-[acyl-carrier protein]	C17H29N2O9PRS
3ohepACP[c]	3-Oxoheptanoyl-[acyl-carrier protein]	C18H31N2O9PRS
3ooctACP[c]	3-Oxooctanoyl-[acyl-carrier protein]	C19H33N2O9PRS
3ononACP[c]	3-Oxononanoyl-[acyl-carrier protein]	C20H35N2O9PRS
3oaiC11ACP[c]	3-Oxoante-isoundecanoyl-[acyl-carrier protein]	C22H39N2O9PRS
3oaiC13ACP[c]	3-Oxoante-isotridecanoyl-[acyl-carrier protein]	C24H43N2O9PRS
3oaiC15ACP[c]	3-Oxoante-isopentadecanoyl-[acyl-carrier protein]	C26H47N2O9PRS
3oaiC17ACP[c]	3-Oxoante-isoheptadecanoyl-[acyl-carrier protein]	C28H51N2O9PRS
3oaiC7ACP[c]	3-Oxoante-isoheptanoyl-[acyl-carrier protein]	C18H31N2O9PRS
3oaiC9ACP[c]	3-Oxoante-isononanoyl-[acyl-carrier protein]	C20H35N2O9PRS
3oiC10ACP[c]	3-Oxoisodecanoyl-[acyl-carrier protein]	C21H37N2O9PRS
3oiC11ACP[c]	3-Oxoisoundecanoyl-[acyl-carrier protein]	C22H39N2O9PRS
3oiC12ACP[c]	3-Oxoisododecanoyl-[acyl-carrier protein]	C23H41N2O9PRS
3oiC13ACP[c]	3-Oxoisotridecanoyl-[acyl-carrier protein]	C24H43N2O9PRS
3oiC14ACP[c]	3-Oxoisotetradecanoyl-[acyl-carrier protein]	C25H45N2O9PRS
3oiC15ACP[c]	3-Oxoisopentadecanoyl-[acyl-carrier protein]	C26H47N2O9PRS
3oiC16ACP[c]	3-Oxoisohexadecanoyl-[acyl-carrier protein]	C27H49N2O9PRS
3oiC17ACP[c]	3-Oxoisoheptadecanoyl-[acyl-carrier protein]	C28H51N2O9PRS
3oiC18ACP[c]	3-Oxoisooctadecanoyl-[acyl-carrier protein]	C29H53N2O9PRS
3oiC6ACP[c]	3-Oxoisohexanoyl-[acyl-carrier protein]	C17H29N2O9PRS
